unique_id,loan_defaulted
42988,False
42989,False
42990,True
42991,True
42992,False
42993,False
42994,False
42995,False
42996,False
42997,False
42998,True
42999,True
43000,False
43001,False
43002,True
43003,False
43004,False
43005,False
43006,False
43007,True
43008,False
43009,False
43010,False
43011,False
43012,True
43013,False
43014,False
43015,False
43016,True
43017,True
43018,True
43019,True
43020,False
43021,False
43022,False
43023,True
43024,True
43025,True
43026,True
43027,True
43028,True
43029,True
43030,True
43031,True
43032,False
43033,True
43034,True
43035,False
43036,False
43037,True
43038,False
43039,False
43040,False
43041,False
43042,False
43043,False
43044,False
43045,False
43046,False
43047,False
43048,True
43049,False
43050,False
43051,False
43052,True
43053,True
43054,False
43055,False
43056,False
43057,False
43058,False
43059,True
43060,True
43061,True
43062,True
43063,False
43064,False
43065,True
43066,False
43067,False
43068,False
43069,False
43070,False
43071,False
43072,True
43073,False
43074,True
43075,False
43076,False
43077,False
43078,True
43079,False
43080,True
43081,False
43082,True
43083,False
43084,True
43085,True
43086,False
43087,True
43088,False
43089,False
43090,True
43091,True
43092,False
43093,True
43094,False
43095,False
43096,False
43097,True
43098,True
43099,True
43100,False
43101,False
43102,False
43103,False
43104,False
43105,True
43106,False
43107,False
43108,False
43109,False
43110,True
43111,False
43112,True
43113,False
43114,False
43115,False
43116,False
43117,False
43118,True
43119,False
43120,False
43121,True
43122,False
43123,True
43124,False
43125,False
43126,True
43127,False
43128,False
43129,False
43130,True
43131,True
43132,True
43133,True
43134,False
43135,False
43136,False
43137,False
43138,False
43139,True
43140,False
43141,True
43142,False
43143,False
43144,False
43145,False
43146,False
43147,False
43148,True
43149,True
43150,False
43151,True
43152,True
43153,False
43154,False
43155,False
43156,True
43157,True
43158,True
43159,False
43160,False
43161,False
43162,True
43163,True
43164,True
43165,False
43166,False
43167,False
43168,True
43169,True
43170,True
43171,False
43172,True
43173,False
43174,False
43175,False
43176,False
43177,True
43178,True
43179,False
43180,True
43181,True
43182,False
43183,False
43184,False
43185,False
43186,False
43187,True
43188,False
43189,False
43190,False
43191,False
43192,False
43193,False
43194,True
43195,False
43196,False
43197,False
43198,False
43199,False
43200,False
43201,False
43202,False
43203,True
43204,True
43205,False
43206,False
43207,False
43208,False
43209,False
43210,True
43211,False
43212,True
43213,False
43214,False
43215,True
43216,False
43217,False
43218,False
43219,True
43220,False
43221,False
43222,False
43223,False
43224,True
43225,False
43226,True
43227,False
43228,False
43229,False
43230,False
43231,True
43232,True
43233,True
43234,False
43235,False
43236,False
43237,False
43238,False
43239,False
43240,False
43241,False
43242,False
43243,False
43244,False
43245,False
43246,False
43247,False
43248,False
43249,True
43250,True
43251,False
43252,False
43253,True
43254,True
43255,False
43256,False
43257,False
43258,True
43259,False
43260,True
43261,False
43262,False
43263,False
43264,False
43265,False
43266,False
43267,False
43268,False
43269,False
43270,False
43271,False
43272,False
43273,False
43274,False
43275,False
43276,True
43277,True
43278,False
43279,True
43280,False
43281,False
43282,True
43283,False
43284,True
43285,False
43286,False
43287,False
43288,False
43289,False
43290,False
43291,True
43292,False
43293,False
43294,False
43295,False
43296,True
43297,False
43298,False
43299,False
43300,False
43301,False
43302,False
43303,False
43304,False
43305,True
43306,True
43307,False
43308,False
43309,True
43310,True
43311,False
43312,False
43313,False
43314,False
43315,False
43316,False
43317,True
43318,False
43319,False
43320,False
43321,False
43322,True
43323,False
43324,False
43325,False
43326,False
43327,False
43328,False
43329,False
43330,True
43331,False
43332,False
43333,True
43334,True
43335,True
43336,False
43337,False
43338,False
43339,False
43340,False
43341,False
43342,False
43343,False
43344,False
43345,False
43346,False
43347,False
43348,False
43349,True
43350,False
43351,False
43352,True
43353,True
43354,True
43355,False
43356,False
43357,False
43358,False
43359,True
43360,True
43361,False
43362,False
43363,True
43364,False
43365,False
43366,False
43367,False
43368,False
43369,False
43370,False
43371,True
43372,True
43373,False
43374,True
43375,False
43376,False
43377,False
43378,False
43379,False
43380,True
43381,False
43382,False
43383,False
43384,False
43385,False
43386,False
43387,False
43388,True
43389,True
43390,True
43391,False
43392,False
43393,True
43394,False
43395,False
43396,False
43397,False
43398,False
43399,False
43400,False
43401,False
43402,False
43403,False
43404,False
43405,False
43406,True
43407,True
43408,False
43409,True
43410,False
43411,False
43412,True
43413,True
43414,False
43415,False
43416,True
43417,False
43418,False
43419,True
43420,False
43421,False
43422,False
43423,True
43424,False
43425,True
43426,False
43427,False
43428,False
43429,False
43430,False
43431,False
43432,False
43433,False
43434,False
43435,True
43436,True
43437,False
43438,False
43439,False
43440,False
43441,True
43442,False
43443,False
43444,False
43445,False
43446,False
43447,False
43448,False
43449,False
43450,True
43451,False
43452,False
43453,False
43454,False
43455,False
43456,True
43457,False
43458,False
43459,False
43460,False
43461,True
43462,True
43463,True
43464,False
43465,True
43466,False
43467,False
43468,False
43469,True
43470,False
43471,False
43472,False
43473,False
43474,False
43475,False
43476,False
43477,True
43478,False
43479,False
43480,False
43481,True
43482,False
43483,False
43484,True
43485,False
43486,True
43487,False
43488,False
43489,False
43490,False
43491,False
43492,False
43493,False
43494,False
43495,False
43496,True
43497,False
43498,False
43499,False
43500,True
43501,False
43502,False
43503,False
43504,True
43505,False
43506,False
43507,False
43508,False
43509,True
43510,True
43511,True
43512,True
43513,False
43514,False
43515,False
43516,False
43517,False
43518,False
43519,True
43520,False
43521,False
43522,True
43523,False
43524,False
43525,False
43526,False
43527,False
43528,True
43529,True
43530,True
43531,False
43532,False
43533,False
43534,True
43535,True
43536,True
43537,False
43538,False
43539,True
43540,False
43541,True
43542,False
43543,False
43544,False
43545,True
43546,False
43547,False
43548,False
43549,True
43550,True
43551,False
43552,False
43553,False
43554,True
43555,False
43556,False
43557,False
43558,False
43559,True
43560,False
43561,False
43562,False
43563,False
43564,True
43565,False
43566,False
43567,False
43568,False
43569,False
43570,True
43571,False
43572,True
43573,False
43574,False
43575,False
43576,False
43577,False
43578,False
43579,True
43580,False
43581,False
43582,True
43583,False
43584,False
43585,False
43586,False
43587,False
43588,False
43589,False
43590,False
43591,False
43592,False
43593,True
43594,False
43595,True
43596,True
43597,True
43598,False
43599,False
43600,True
43601,False
43602,True
43603,True
43604,False
43605,False
43606,False
43607,False
43608,False
43609,False
43610,False
43611,False
43612,False
43613,False
43614,True
43615,True
43616,False
43617,True
43618,False
43619,False
43620,False
43621,True
43622,False
43623,False
43624,False
43625,False
43626,False
43627,True
43628,False
43629,False
43630,False
43631,True
43632,True
43633,False
43634,False
43635,True
43636,True
43637,False
43638,False
43639,True
43640,False
43641,False
43642,False
43643,False
43644,False
43645,False
43646,True
43647,False
43648,False
43649,False
43650,False
43651,False
43652,False
43653,True
43654,True
43655,False
43656,True
43657,False
43658,False
43659,True
43660,False
43661,True
43662,False
43663,False
43664,False
43665,True
43666,True
43667,True
43668,False
43669,False
43670,True
43671,True
43672,True
43673,True
43674,True
43675,True
43676,True
43677,False
43678,False
43679,False
43680,False
43681,False
43682,False
43683,False
43684,True
43685,False
43686,True
43687,True
43688,False
43689,False
43690,True
43691,False
43692,False
43693,False
43694,False
43695,False
43696,False
43697,False
43698,False
43699,True
43700,True
43701,True
43702,False
43703,True
43704,False
43705,False
43706,False
43707,False
43708,False
43709,False
43710,True
43711,True
43712,True
43713,False
43714,True
43715,False
43716,False
43717,False
43718,False
43719,False
43720,False
43721,True
43722,False
43723,True
43724,True
43725,False
43726,False
43727,False
43728,True
43729,True
43730,True
43731,False
43732,False
43733,False
43734,True
43735,True
43736,False
43737,True
43738,False
43739,False
43740,False
43741,False
43742,False
43743,True
43744,True
43745,False
43746,False
43747,False
43748,False
43749,True
43750,False
43751,False
43752,True
43753,False
43754,False
43755,True
43756,False
43757,True
43758,False
43759,False
43760,False
43761,False
43762,False
43763,False
43764,True
43765,False
43766,True
43767,False
43768,True
43769,True
43770,False
43771,False
43772,False
43773,True
43774,False
43775,False
43776,False
43777,False
43778,True
43779,True
43780,False
43781,True
43782,False
43783,False
43784,True
43785,False
43786,False
43787,True
43788,False
43789,True
43790,True
43791,False
43792,False
43793,True
43794,True
43795,False
43796,False
43797,False
43798,True
43799,False
43800,True
43801,True
43802,False
43803,False
43804,False
43805,False
43806,False
43807,False
43808,False
43809,True
43810,False
43811,False
43812,False
43813,False
43814,False
43815,False
43816,False
43817,False
43818,True
43819,False
43820,True
43821,True
43822,False
43823,True
43824,False
43825,False
43826,False
43827,False
43828,False
43829,False
43830,False
43831,False
43832,False
43833,False
43834,True
43835,True
43836,True
43837,False
43838,False
43839,True
43840,False
43841,False
43842,True
43843,False
43844,False
43845,False
43846,False
43847,True
43848,True
43849,False
43850,False
43851,False
43852,True
43853,False
43854,False
43855,False
43856,True
43857,False
43858,True
43859,False
43860,True
43861,False
43862,False
43863,False
43864,True
43865,False
43866,True
43867,False
43868,False
43869,False
43870,True
43871,False
43872,True
43873,True
43874,False
43875,True
43876,False
43877,False
43878,False
43879,True
43880,False
43881,True
43882,True
43883,True
43884,False
43885,False
43886,True
43887,False
43888,False
43889,True
43890,False
43891,False
43892,False
43893,True
43894,True
43895,False
43896,False
43897,False
43898,False
43899,False
43900,False
43901,True
43902,True
43903,True
43904,False
43905,False
43906,True
43907,True
43908,False
43909,False
43910,False
43911,False
43912,False
43913,True
43914,True
43915,False
43916,False
43917,False
43918,True
43919,True
43920,True
43921,False
43922,False
43923,True
43924,False
43925,False
43926,False
43927,True
43928,False
43929,True
43930,False
43931,False
43932,True
43933,True
43934,False
43935,False
43936,True
43937,True
43938,False
43939,False
43940,False
43941,True
43942,False
43943,False
43944,False
43945,False
43946,False
43947,False
43948,True
43949,False
43950,True
43951,False
43952,False
43953,False
43954,False
43955,False
43956,False
43957,False
43958,True
43959,False
43960,True
43961,False
43962,True
43963,False
43964,False
43965,False
43966,False
43967,False
43968,False
43969,True
43970,False
43971,False
43972,True
43973,False
43974,False
43975,True
43976,False
43977,False
43978,True
43979,False
43980,False
43981,False
43982,False
43983,True
43984,False
43985,False
43986,True
43987,False
43988,True
43989,True
43990,True
43991,True
43992,False
43993,True
43994,False
43995,True
43996,False
43997,False
43998,True
43999,True
44000,False
44001,True
44002,False
44003,False
44004,True
44005,False
44006,True
44007,False
44008,False
44009,True
44010,True
44011,False
44012,False
44013,False
44014,False
44015,False
44016,True
44017,False
44018,False
44019,True
44020,True
44021,True
44022,True
44023,False
44024,False
44025,False
44026,False
44027,False
44028,True
44029,False
44030,False
44031,True
44032,False
44033,False
44034,False
44035,True
44036,False
44037,True
44038,False
44039,True
44040,False
44041,False
44042,True
44043,True
44044,True
44045,False
44046,False
44047,False
44048,False
44049,False
44050,False
44051,True
44052,False
44053,True
44054,True
44055,False
44056,False
44057,False
44058,False
44059,False
44060,False
44061,False
44062,True
44063,True
44064,True
44065,True
44066,True
44067,False
44068,True
44069,False
44070,False
44071,False
44072,False
44073,False
44074,True
44075,False
44076,False
44077,False
44078,False
44079,True
44080,False
44081,False
44082,True
44083,False
44084,True
44085,False
44086,True
44087,False
44088,True
44089,False
44090,False
44091,False
44092,False
44093,True
44094,False
44095,True
44096,False
44097,False
44098,False
44099,False
44100,False
44101,False
44102,True
44103,False
44104,True
44105,False
44106,False
44107,False
44108,False
44109,False
44110,False
44111,False
44112,False
44113,False
44114,True
44115,True
44116,True
44117,True
44118,False
44119,False
44120,True
44121,True
44122,False
44123,False
44124,True
44125,True
44126,False
44127,True
44128,True
44129,True
44130,False
44131,False
44132,True
44133,False
44134,False
44135,True
44136,False
44137,False
44138,False
44139,True
44140,False
44141,False
44142,True
44143,False
44144,False
44145,True
44146,True
44147,False
44148,False
44149,False
44150,True
44151,False
44152,True
44153,True
44154,True
44155,False
44156,False
44157,False
44158,False
44159,False
44160,False
44161,False
44162,False
44163,False
44164,False
44165,False
44166,False
44167,True
44168,False
44169,False
44170,False
44171,False
44172,False
44173,False
44174,False
44175,False
44176,False
44177,False
44178,True
44179,False
44180,True
44181,False
44182,False
44183,False
44184,True
44185,False
44186,True
44187,False
44188,True
44189,False
44190,False
44191,True
44192,False
44193,False
44194,False
44195,False
44196,True
44197,True
44198,False
44199,False
44200,True
44201,False
44202,True
44203,False
44204,False
44205,False
44206,True
44207,False
44208,True
44209,False
44210,False
44211,True
44212,False
44213,False
44214,True
44215,False
44216,False
44217,True
44218,True
44219,False
44220,False
44221,True
44222,False
44223,False
44224,False
44225,True
44226,False
44227,True
44228,False
44229,True
44230,True
44231,False
44232,False
44233,False
44234,False
44235,True
44236,False
44237,False
44238,False
44239,False
44240,True
44241,False
44242,True
44243,False
44244,False
44245,False
44246,True
44247,True
44248,True
44249,False
44250,True
44251,False
44252,False
44253,False
44254,False
44255,False
44256,False
44257,False
44258,False
44259,False
44260,False
44261,False
44262,False
44263,False
44264,True
44265,False
44266,False
44267,False
44268,False
44269,False
44270,True
44271,False
44272,False
44273,True
44274,False
44275,False
44276,True
44277,False
44278,False
44279,True
44280,False
44281,False
44282,False
44283,True
44284,True
44285,True
44286,False
44287,True
44288,False
44289,True
44290,False
44291,False
44292,True
44293,False
44294,False
44295,False
44296,False
44297,False
44298,False
44299,False
44300,False
44301,False
44302,False
44303,False
44304,False
44305,False
44306,False
44307,False
44308,False
44309,True
44310,False
44311,False
44312,False
44313,False
44314,False
44315,False
44316,False
44317,True
44318,False
44319,False
44320,False
44321,False
44322,False
44323,True
44324,False
44325,True
44326,False
44327,False
44328,True
44329,False
44330,True
44331,False
44332,False
44333,False
44334,False
44335,False
44336,True
44337,False
44338,True
44339,False
44340,True
44341,False
44342,True
44343,False
44344,False
44345,False
44346,True
44347,False
44348,True
44349,False
44350,True
44351,False
44352,False
44353,False
44354,True
44355,True
44356,False
44357,False
44358,False
44359,False
44360,False
44361,True
44362,False
44363,False
44364,False
44365,False
44366,False
44367,True
44368,False
44369,False
44370,False
44371,False
44372,False
44373,False
44374,False
44375,False
44376,False
44377,True
44378,False
44379,False
44380,False
44381,False
44382,False
44383,False
44384,False
44385,False
44386,False
44387,True
44388,True
44389,False
44390,False
44391,True
44392,False
44393,False
44394,False
44395,False
44396,False
44397,False
44398,False
44399,True
44400,True
44401,False
44402,False
44403,False
44404,False
44405,False
44406,False
44407,False
44408,False
44409,False
44410,False
44411,False
44412,False
44413,True
44414,False
44415,True
44416,True
44417,False
44418,True
44419,False
44420,False
44421,False
44422,False
44423,False
44424,False
44425,False
44426,False
44427,True
44428,True
44429,False
44430,False
44431,False
44432,False
44433,False
44434,False
44435,False
44436,True
44437,False
44438,True
44439,False
44440,False
44441,False
44442,True
44443,False
44444,False
44445,False
44446,False
44447,False
44448,True
44449,False
44450,True
44451,False
44452,False
44453,True
44454,False
44455,False
44456,True
44457,False
44458,False
44459,False
44460,True
44461,True
44462,False
44463,False
44464,False
44465,False
44466,False
44467,False
44468,True
44469,True
44470,False
44471,False
44472,True
44473,True
44474,False
44475,True
44476,False
44477,False
44478,True
44479,False
44480,False
44481,True
44482,False
44483,False
44484,True
44485,False
44486,False
44487,False
44488,False
44489,False
44490,False
44491,False
44492,False
44493,False
44494,False
44495,False
44496,False
44497,False
44498,False
44499,False
44500,False
44501,True
44502,True
44503,False
44504,False
44505,True
44506,False
44507,False
44508,False
44509,True
44510,False
44511,False
44512,False
44513,False
44514,False
44515,True
44516,True
44517,False
44518,False
44519,False
44520,True
44521,True
44522,False
44523,False
44524,True
44525,True
44526,True
44527,True
44528,False
44529,False
44530,True
44531,False
44532,True
44533,False
44534,False
44535,True
44536,False
44537,False
44538,False
44539,False
44540,True
44541,True
44542,False
44543,False
44544,True
44545,False
44546,False
44547,False
44548,True
44549,True
44550,False
44551,False
44552,False
44553,False
44554,False
44555,False
44556,False
44557,False
44558,False
44559,False
44560,False
44561,True
44562,False
44563,False
44564,True
44565,False
44566,False
44567,False
44568,False
44569,False
44570,True
44571,False
44572,False
44573,False
44574,False
44575,False
44576,False
44577,False
44578,False
44579,False
44580,True
44581,False
44582,False
44583,True
44584,False
44585,False
44586,False
44587,False
44588,True
44589,False
44590,False
44591,True
44592,False
44593,False
44594,False
44595,False
44596,True
44597,True
44598,True
44599,False
44600,True
44601,False
44602,False
44603,True
44604,True
44605,False
44606,False
44607,False
44608,True
44609,False
44610,False
44611,False
44612,False
44613,False
44614,True
44615,False
44616,False
44617,False
44618,False
44619,False
44620,True
44621,False
44622,False
44623,False
44624,False
44625,False
44626,False
44627,False
44628,False
44629,False
44630,False
44631,True
44632,False
44633,True
44634,False
44635,False
44636,True
44637,True
44638,False
44639,True
44640,True
44641,False
44642,False
44643,False
44644,False
44645,True
44646,False
44647,True
44648,False
44649,False
44650,True
44651,True
44652,False
44653,True
44654,False
44655,False
44656,False
44657,False
44658,True
44659,False
44660,False
44661,True
44662,False
44663,False
44664,True
44665,False
44666,True
44667,True
44668,True
44669,True
44670,False
44671,True
44672,True
44673,False
44674,True
44675,False
44676,True
44677,True
44678,True
44679,True
44680,False
44681,False
44682,True
44683,False
44684,True
44685,True
44686,False
44687,False
44688,False
44689,False
44690,False
44691,False
44692,False
44693,False
44694,True
44695,False
44696,False
44697,True
44698,False
44699,False
44700,True
44701,True
44702,False
44703,False
44704,False
44705,False
44706,False
44707,False
44708,True
44709,False
44710,True
44711,False
44712,False
44713,False
44714,False
44715,True
44716,False
44717,False
44718,False
44719,True
44720,False
44721,False
44722,False
44723,False
44724,False
44725,False
44726,False
44727,False
44728,False
44729,False
44730,False
44731,False
44732,False
44733,False
44734,False
44735,False
44736,False
44737,False
44738,False
44739,False
44740,False
44741,False
44742,False
44743,False
44744,True
44745,False
44746,True
44747,True
44748,False
44749,False
44750,False
44751,True
44752,True
44753,False
44754,False
44755,False
44756,False
44757,False
44758,True
44759,False
44760,False
44761,False
44762,True
44763,False
44764,False
44765,True
44766,False
44767,False
44768,True
44769,False
44770,False
44771,False
44772,False
44773,False
44774,True
44775,False
44776,False
44777,False
44778,False
44779,False
44780,False
44781,False
44782,False
44783,False
44784,False
44785,False
44786,False
44787,True
44788,False
44789,False
44790,True
44791,False
44792,True
44793,True
44794,False
44795,True
44796,False
44797,True
44798,True
44799,False
44800,True
44801,False
44802,False
44803,False
44804,True
44805,True
44806,True
44807,True
44808,False
44809,True
44810,False
44811,False
44812,True
44813,False
44814,False
44815,False
44816,True
44817,False
44818,True
44819,False
44820,True
44821,True
44822,True
44823,True
44824,True
44825,False
44826,False
44827,False
44828,False
44829,False
44830,True
44831,False
44832,False
44833,False
44834,False
44835,True
44836,False
44837,False
44838,False
44839,False
44840,True
44841,True
44842,False
44843,True
44844,False
44845,False
44846,False
44847,False
44848,False
44849,True
44850,True
44851,False
44852,True
44853,False
44854,False
44855,False
44856,False
44857,False
44858,False
44859,True
44860,False
44861,False
44862,True
44863,False
44864,False
44865,False
44866,False
44867,False
44868,False
44869,True
44870,False
44871,False
44872,True
44873,False
44874,False
44875,True
44876,False
44877,False
44878,False
44879,False
44880,False
44881,False
44882,False
44883,False
44884,False
44885,True
44886,False
44887,True
44888,False
44889,False
44890,True
44891,False
44892,False
44893,False
44894,False
44895,False
44896,True
44897,True
44898,True
44899,False
44900,False
44901,False
44902,True
44903,False
44904,True
44905,False
44906,True
44907,True
44908,True
44909,False
44910,True
44911,False
44912,True
44913,True
44914,False
44915,True
44916,False
44917,False
44918,False
44919,False
44920,False
44921,False
44922,False
44923,False
44924,True
44925,False
44926,False
44927,False
44928,True
44929,False
44930,False
44931,True
44932,False
44933,False
44934,False
44935,True
44936,False
44937,False
44938,False
44939,False
44940,True
44941,False
44942,False
44943,False
44944,True
44945,True
44946,False
44947,False
44948,False
44949,True
44950,True
44951,False
44952,True
44953,True
44954,False
44955,False
44956,False
44957,False
44958,True
44959,False
44960,False
44961,False
44962,False
44963,False
44964,False
44965,True
44966,False
44967,False
44968,False
44969,False
44970,True
44971,True
44972,False
44973,False
44974,False
44975,True
44976,False
44977,True
44978,True
44979,True
44980,True
44981,True
44982,False
44983,True
44984,False
44985,False
44986,True
44987,False
44988,False
44989,False
44990,False
44991,False
44992,False
44993,False
44994,True
44995,True
44996,False
44997,False
44998,True
44999,False
45000,False
45001,True
45002,True
45003,True
45004,False
45005,False
45006,False
45007,True
45008,True
45009,False
45010,False
45011,False
45012,False
45013,False
45014,False
45015,False
45016,False
45017,True
45018,True
45019,True
45020,False
45021,False
45022,False
45023,False
45024,True
45025,False
45026,True
45027,False
45028,False
45029,True
45030,False
45031,False
45032,False
45033,True
45034,False
45035,True
45036,False
45037,False
45038,False
45039,False
45040,False
45041,True
45042,False
45043,True
45044,True
45045,True
45046,False
45047,False
45048,False
45049,False
45050,False
45051,False
45052,False
45053,True
45054,False
45055,False
45056,True
45057,False
45058,True
45059,False
45060,False
45061,False
45062,True
45063,True
45064,True
45065,False
45066,False
45067,False
45068,True
45069,True
45070,False
45071,False
45072,False
45073,True
45074,True
45075,False
45076,False
45077,False
45078,False
45079,False
45080,True
45081,False
45082,False
45083,False
45084,True
45085,False
45086,False
45087,True
45088,False
45089,True
45090,False
45091,False
45092,False
45093,False
45094,True
45095,False
45096,False
45097,True
45098,True
45099,False
45100,False
45101,True
45102,True
45103,False
45104,False
45105,False
45106,False
45107,False
45108,False
45109,False
45110,True
45111,False
45112,False
45113,False
45114,False
45115,True
45116,False
45117,False
45118,False
45119,False
45120,True
45121,False
45122,False
45123,True
45124,True
45125,False
45126,False
45127,False
45128,True
45129,False
45130,False
45131,True
45132,False
45133,True
45134,True
45135,True
45136,False
45137,False
45138,True
45139,False
45140,True
45141,True
45142,False
45143,True
45144,False
45145,False
45146,False
45147,False
45148,False
45149,False
45150,False
45151,False
45152,True
45153,False
45154,True
45155,False
45156,False
45157,False
45158,True
45159,False
45160,True
45161,False
45162,False
45163,False
45164,False
45165,False
45166,True
45167,True
45168,True
45169,False
45170,False
45171,False
45172,False
45173,False
45174,False
45175,False
45176,False
45177,False
45178,False
45179,False
45180,False
45181,True
45182,False
45183,True
45184,True
45185,False
45186,False
45187,False
45188,False
45189,True
45190,True
45191,False
45192,False
45193,True
45194,False
45195,False
45196,False
45197,True
45198,False
45199,False
45200,True
45201,False
45202,True
45203,True
45204,False
45205,True
45206,True
45207,True
45208,False
45209,False
45210,True
45211,False
45212,False
45213,False
45214,False
45215,True
45216,False
45217,True
45218,True
45219,False
45220,True
45221,False
45222,False
45223,False
45224,False
45225,False
45226,True
45227,False
45228,False
45229,True
45230,True
45231,False
45232,False
45233,True
45234,False
45235,False
45236,False
45237,False
45238,False
45239,True
45240,True
45241,False
45242,False
45243,False
45244,False
45245,False
45246,False
45247,True
45248,False
45249,True
45250,True
45251,False
45252,True
45253,False
45254,False
45255,False
45256,False
45257,False
45258,False
45259,False
45260,True
45261,False
45262,True
45263,False
45264,False
45265,False
45266,False
45267,False
45268,False
45269,True
45270,False
45271,True
45272,False
45273,False
45274,True
45275,False
45276,True
45277,False
45278,False
45279,True
45280,False
45281,True
45282,False
45283,True
45284,False
45285,False
45286,False
45287,False
45288,False
45289,False
45290,False
45291,False
45292,False
45293,False
45294,False
45295,False
45296,False
45297,False
45298,True
45299,False
45300,False
45301,True
45302,True
45303,True
45304,False
45305,True
45306,False
45307,True
45308,True
45309,False
45310,False
45311,False
45312,True
45313,False
45314,False
45315,False
45316,False
45317,True
45318,False
45319,False
45320,False
45321,False
45322,False
45323,False
45324,False
45325,False
45326,False
45327,False
45328,False
45329,True
45330,False
45331,False
45332,False
45333,False
45334,True
45335,False
45336,False
45337,False
45338,False
45339,True
45340,False
45341,False
45342,False
45343,False
45344,False
45345,False
45346,False
45347,True
45348,True
45349,True
45350,True
45351,True
45352,False
45353,True
45354,False
45355,False
45356,True
45357,True
45358,True
45359,False
45360,False
45361,False
45362,True
45363,True
45364,False
45365,False
45366,False
45367,True
45368,True
45369,True
45370,True
45371,False
45372,False
45373,False
45374,False
45375,False
45376,False
45377,True
45378,True
45379,True
45380,True
45381,False
45382,False
45383,True
45384,False
45385,False
45386,True
45387,False
45388,True
45389,False
45390,False
45391,False
45392,True
45393,True
45394,False
45395,False
45396,True
45397,False
45398,True
45399,True
45400,False
45401,False
45402,False
45403,False
45404,False
45405,True
45406,True
45407,False
45408,False
45409,False
45410,False
45411,False
45412,False
45413,True
45414,False
45415,False
45416,False
45417,False
45418,False
45419,False
45420,False
45421,False
45422,False
45423,True
45424,True
45425,True
45426,True
45427,False
45428,True
45429,False
45430,False
45431,True
45432,True
45433,False
45434,True
45435,True
45436,False
45437,False
45438,False
45439,True
45440,False
45441,False
45442,False
45443,False
45444,False
45445,False
45446,True
45447,False
45448,False
45449,False
45450,True
45451,True
45452,False
45453,True
45454,False
45455,False
45456,True
45457,False
45458,False
45459,False
45460,False
45461,False
45462,False
45463,False
45464,False
45465,False
45466,True
45467,False
45468,True
45469,False
45470,False
45471,False
45472,False
45473,False
45474,True
45475,False
45476,False
45477,False
45478,True
45479,False
45480,False
45481,False
45482,False
45483,True
45484,True
45485,False
45486,False
45487,False
45488,True
45489,False
45490,True
45491,False
45492,False
45493,False
45494,False
45495,False
45496,False
45497,False
45498,False
45499,False
45500,False
45501,False
45502,True
45503,False
45504,True
45505,False
45506,False
45507,False
45508,False
45509,False
45510,False
45511,False
45512,False
45513,True
45514,False
45515,False
45516,False
45517,False
45518,False
45519,False
45520,True
45521,False
45522,False
45523,False
45524,False
45525,True
45526,True
45527,True
45528,False
45529,False
45530,True
45531,False
45532,False
45533,True
45534,True
45535,False
45536,False
45537,True
45538,True
45539,False
45540,True
45541,False
45542,True
45543,False
45544,True
45545,False
45546,False
45547,True
45548,False
45549,True
45550,False
45551,False
45552,False
45553,False
45554,False
45555,False
45556,True
45557,False
45558,False
45559,False
45560,True
45561,False
45562,False
45563,True
45564,True
45565,False
45566,False
45567,False
45568,False
45569,False
45570,True
45571,False
45572,False
45573,False
45574,True
45575,False
45576,True
45577,False
45578,False
45579,False
45580,False
45581,False
45582,True
45583,False
45584,True
45585,False
45586,False
45587,False
45588,False
45589,False
45590,False
45591,True
45592,False
45593,False
45594,True
45595,False
45596,False
45597,False
45598,True
45599,True
45600,True
45601,False
45602,False
45603,True
45604,True
45605,False
45606,False
45607,False
45608,False
45609,True
45610,False
45611,False
45612,False
45613,True
45614,False
45615,True
45616,True
45617,True
45618,False
45619,False
45620,True
45621,False
45622,False
45623,False
45624,True
45625,False
45626,False
45627,True
45628,False
45629,False
45630,False
45631,False
45632,True
45633,False
45634,False
45635,True
45636,True
45637,True
45638,False
45639,True
45640,True
45641,False
45642,False
45643,False
45644,False
45645,True
45646,False
45647,False
45648,False
45649,False
45650,False
45651,False
45652,False
45653,False
45654,False
45655,False
45656,False
45657,False
45658,False
45659,False
45660,False
45661,False
45662,True
45663,True
45664,True
45665,False
45666,True
45667,False
45668,True
45669,False
45670,False
45671,False
45672,True
45673,True
45674,True
45675,True
45676,False
45677,True
45678,False
45679,False
45680,False
45681,False
45682,False
45683,False
45684,True
45685,False
45686,False
45687,False
45688,False
45689,True
45690,True
45691,False
45692,False
45693,False
45694,False
45695,True
45696,False
45697,True
45698,False
45699,False
45700,False
45701,True
45702,False
45703,False
45704,False
45705,True
45706,False
45707,False
45708,True
45709,False
45710,False
45711,False
45712,False
45713,True
45714,True
45715,False
45716,False
45717,False
45718,False
45719,True
45720,True
45721,False
45722,True
45723,False
45724,True
45725,False
45726,False
45727,False
45728,False
45729,True
45730,True
45731,True
45732,False
45733,False
45734,False
45735,False
45736,False
45737,True
45738,True
45739,True
45740,False
45741,False
45742,False
45743,True
45744,False
45745,False
45746,False
45747,False
45748,False
45749,False
45750,False
45751,False
45752,True
45753,False
45754,True
45755,False
45756,False
45757,False
45758,False
45759,True
45760,False
45761,False
45762,False
45763,False
45764,True
45765,False
45766,True
45767,False
45768,False
45769,False
45770,False
45771,False
45772,False
45773,False
45774,False
45775,True
45776,False
45777,False
45778,True
45779,False
45780,False
45781,False
45782,False
45783,True
45784,False
